231	LONE WOLF	LONE WOLF HS	0	0	0	0	0	0	0	0	0	0	0	34.9879	-99.2487
232	LOOKEBA SICKLES	LOOKEBA-SICKLES HS	0	0	0	0	0	0	0	0	0	0	0	35.3609	-98.3685
233	LUTHER	LUTHER HS	46	28	4	4	10	0	0	0	20	26	0	35.6606	-97.1925
234	MACOMB	MACOMB HS	27	16	2	7	2	0	0	0	15	12	0	35.1446	-97.0094
235	MADILL	MADILL HS	19	2	7	2	4	0	0	4	8	11	4	34.0848	-96.7782
236	MANGUM	MANGUM HS	22	16	4	0	2	0	0	0	12	10	0	34.8772	-99.5068
237	MANNFORD	MANNFORD HS	43	25	0	16	0	0	2	0	22	21	0	36.1219	-96.3517
238	MARIETTA	MARIETTA HS	35	10	19	4	2	0	0	0	18	17	13	33.93	-97.1255
239	MARLOW	MARLOW HS	86	82	0	4	0	0	0	0	43	43	0	34.6461	-97.9483
240	MASON	MASON HS	24	10	0	7	0	0	0	7	12	12	0	35.5664	-96.3523
241	MAUD	MAUD HS	17	13	0	4	0	0	0	0	7	10	0	35.1331	-96.7731
242	MAYSVILLE	MAYSVILLE HS	19	13	0	4	0	0	0	2	10	9	0	34.822	-97.4086
243	MCALESTER	MCALESTER HS	150	94	7	34	13	2	0	0	62	88	4	34.9362	-95.7412
244	MCCURTAIN	MCCURTAIN HS	16	7	2	7	0	0	0	0	12	4	0	35.152	-94.9737
245	MCLOUD	MCLOUD HS	82	58	4	16	2	2	0	0	44	38	4	35.4258	-97.0991
246	MEDFORD	MEDFORD HS	13	7	4	2	0	0	0	0	6	7	0	36.8102	-97.7355
247	MEEKER	MEEKER HS	34	25	0	7	2	0	0	0	18	16	0	35.5038	-96.8918
248	MERRITT	MERRITT HS	20	16	2	2	0	0	0	0	2	18	0	35.3793	-99.4719
249	MIAMI	MIAMI HS	133	58	13	31	4	0	2	25	72	61	7	36.8747	-94.8538
250	MIDWAY	MIDWAY HS	10	4	0	4	2	0	0	0	4	6	0	35.5543	-95.653
251	MIDWEST CITY-DEL CITY	CARL ALBERT HS	258	127	13	28	64	7	0	19	114	144	0	35.4447	-97.3542
252	MIDWEST CITY-DEL CITY	DEL CITY HS	302	94	31	13	112	13	2	37	138	164	4	35.4462	-97.4401
253	MIDWEST CITY-DEL CITY	MIDWEST CITY HS	376	130	34	34	148	4	4	22	179	197	2	35.4524	-97.3991
254	MILBURN	MILBURN HS	11	4	0	7	0	0	0	0	7	4	0	34.2418	-96.553
255	MILL CREEK	MILL CREEK HS	9	7	0	2	0	0	0	0	7	2	0	34.3983	-96.8265
256	MILLWOOD	MILLWOOD HS	37	0	0	0	37	0	0	0	20	17	0	35.5402	-97.4759
257	MINCO	MINCO HS	27	25	2	0	0	0	0	0	13	14	0	35.3113	-97.9488
258	MOORE	MOORE HS	444	232	49	31	37	16	0	79	234	210	2	35.3398	-97.4758
259	MOORE	SOUTHMOORE HS	408	214	49	31	37	25	0	52	204	204	4	35.3111	-97.5152
260	MOORE	WESTMOORE HS	473	226	70	37	31	43	2	64	225	248	4	35.3427	-97.5328
261	MOORELAND	SENIOR HS	30	22	4	2	0	0	0	2	17	13	0	36.4344	-99.2064
262	MORRIS	MORRIS HS	134	73	4	31	2	2	0	22	72	62	0	35.606	-95.8561
263	MORRISON	MORRISON HS	33	19	0	2	2	0	0	10	18	15	0	36.2999	-97.0066
264	MOSS	MOSS HS	0	0	0	0	0	0	0	0	0	0	0	35.072	-96.232
265	MOUNDS	MOUNDS HS	26	19	0	7	0	0	0	0	13	13	0	35.8798	-96.0555
266	MOUNTAIN VIEW-GOTEBO	MOUNTAIN VIEW-GOTEBO HS	17	13	0	4	0	0	0	0	4	13	0	35.097	-98.7434
267	MOYERS	MOYERS HS	20	16	0	4	0	0	0	0	13	7	0	34.3263	-95.6554
268	MULDROW	MULDROW HS	106	46	4	37	2	4	0	13	61	45	7	35.3994	-94.6124
269	MULHALL-ORLANDO	MULHALL-ORLANDO HS	19	13	2	2	0	0	0	2	12	7	0	36.1489	-97.3788
270	MUSKOGEE	MUSKOGEE HS	303	115	7	100	67	4	0	10	150	153	0	35.7718	-95.33
